order_id,user_id,restaurant_id,current_cart_items,candidate_addon_item,is_meal_complement,user_item_frequency,user_recent_diet_trend,addon_dietary_type,cart_dietary_type,delivery_distance_km,order_hour_of_day,addon_price,cart_value,item_rating,is_top_seller,target_added_to_cart
ORD10192,U1246,R523,Chicken Biryani,Healthy Quinoa Salad,1,1,Junk,Veg,Vegan,5.4,23,160.0,1370.0,3.4,0,0
ORD10193,U1304,R525,Oatmeal Bowl,Extra Chutney,1,2,Junk,Non-Veg,Non-Veg,2.6,15,206.0,878.0,,0,1
ORD10194,U1059,R526,Oatmeal Bowl,Filter Coffee,1,2,Healthy,Vegan,Vegan,2.6,1,192.0,193.0,3.7,1,1
ORD10195,U1487,R500,Margherita Pizza,Green Tea,1,1,Junk,Veg,Vegan,2.9,0,67.0,1401.0,3.9,0,0
ORD10196,U1368,R515,Margherita Pizza,Healthy Quinoa Salad,0,1,Junk,Non-Veg,Vegan,1.2,0,218.0,1098.0,4.5,0,1
ORD10197,U1209,R524,Beef Burger,Healthy Quinoa Salad,1,3,Healthy,Veg,Veg,13.6,14,99.0,709.0,4.3,1,0
ORD10198,U1029,R502,Paneer Butter Masala,Butter Naan,1,3,Healthy,Veg,Non-Veg,8.3,21,238.0,958.0,3.6,1,0
ORD10199,U1264,R541,Masala Dosa,Green Tea,0,1,Healthy,Non-Veg,Vegan,10.6,21,37.0,730.0,3.8,0,0
ORD10200,U1287,R522,Oatmeal Bowl,Garlic Bread,0,3,Healthy,Vegan,Non-Veg,12.5,9,132.0,778.0,3.6,0,0
ORD10201,U1021,R529,Pasta Alfredo,French Fries,0,4,Balanced,Non-Veg,Non-Veg,210.04203657518747,19,157.0,1347.0,4.2,0,0
ORD10202,U1247,R548,Oatmeal Bowl,Garlic Bread,0,3,Healthy,Non-Veg,Vegan,13.3,8,77.0,367.0,3.7,0,0
ORD10203,U1267,R511,Chicken Biryani,Green Tea,1,3,,Non-Veg,Vegan,14.5,0,197.0,290.0,4.5,0,0
ORD10204,U1220,R534,Beef Burger,Garlic Bread,1,5,Balanced,Veg,Veg,6.9,14,164.0,154.0,4.2,1,0
ORD10205,U1491,R513,Paneer Butter Masala,Mint Raita,0,2,Balanced,Vegan,Non-Veg,14.3,2,24.0,574.0,,0,0
ORD10206,U1340,R538,Pasta Alfredo,Extra Chutney,1,1,Junk,Vegan,Vegan,11.0,22,160.0,349.0,3.6,0,0
ORD10207,U1354,R542,Beef Burger,Mint Raita,0,1,Balanced,Veg,Vegan,1.5,15,133.0,447.0,3.4,1,0
ORD10208,U1414,R536,Sushi Platter,Chocolate Brownie,1,3,Junk,Vegan,Non-Veg,10.4,10,65.0,165.0,,0,0
ORD10209,U1201,R539,Paneer Butter Masala,Garlic Bread,1,2,Balanced,Non-Veg,Vegan,10.5,19,249.0,457.0,4.0,1,0
ORD10210,U1435,R505,Oatmeal Bowl,Chocolate Brownie,0,6,Balanced,Vegan,Non-Veg,13.6,13,226.0,599.0,,0,1
ORD10211,U1047,R501,Oatmeal Bowl,Filter Coffee,1,0,Junk,Veg,Vegan,5.9,20,87.0,193.0,4.5,0,1
ORD10212,U1004,R516,Paneer Butter Masala,Miso Soup,1,3,Junk,Vegan,Non-Veg,,13,144.0,971.0,3.4,1,0
ORD10213,U1176,R535,Oatmeal Bowl,Filter Coffee,0,4,Junk,Veg,Vegan,0.7,22,93.0,918.0,4.9,0,0
ORD10214,U1398,R514,Masala Dosa,Green Tea,0,5,Junk,Non-Veg,Vegan,5.3,9,198.0,281.0,3.7,1,0
ORD10215,U1207,R514,Paneer Butter Masala,Healthy Quinoa Salad,1,1,Healthy,Veg,Veg,1.4,2,234.0,953.0,3.6,0,0
ORD10216,U1424,R523,Beef Burger,Extra Chutney,1,2,Healthy,Vegan,Non-Veg,8.1,0,103.0,1498.0,4.4,1,0
ORD10217,U1107,R513,Paneer Butter Masala,Garlic Bread,1,2,Junk,Non-Veg,Veg,12.4,2,205.0,1425.0,4.6,0,0
ORD10218,U1421,R532,Pasta Alfredo,Butter Naan,1,2,Healthy,Vegan,Vegan,3.5,14,135.0,154.0,3.8,0,1
ORD10219,U1347,R542,Oatmeal Bowl,Miso Soup,1,4,Junk,Veg,Non-Veg,8.1,1,111.0,1224.0,4.5,0,0
ORD10220,U1446,R512,Masala Dosa,French Fries,1,3,Junk,Non-Veg,Non-Veg,3.5,15,236.0,627.0,4.8,0,0
ORD10221,U1092,R528,Masala Dosa,French Fries,1,2,Balanced,Veg,Vegan,2.2,8,137.0,236.0,4.5,0,1
ORD10222,U1386,R531,Sushi Platter,French Fries,1,1,Junk,Vegan,Vegan,7.9,12,128.0,550.0,,0,0
ORD10223,U1413,R528,Beef Burger,Garlic Bread,0,2,Junk,Veg,Vegan,1.6,8,175.0,584.0,4.7,0,1
ORD10224,U1047,R527,Margherita Pizza,French Fries,1,4,Junk,Vegan,Vegan,9.0,23,80.0,856.0,4.5,0,0
ORD10225,U1449,R534,Margherita Pizza,Mint Raita,1,3,Junk,Vegan,Non-Veg,1.0,0,95.0,1042.0,4.3,1,0
ORD10226,U1124,R541,Paneer Butter Masala,Miso Soup,0,4,Balanced,Non-Veg,Veg,2.0,2,234.0,1161.0,,0,0
ORD10227,U1417,R527,Sushi Platter,Mint Raita,1,2,Junk,Non-Veg,Non-Veg,8.5,19,176.0,482.0,5.0,0,0
ORD10228,U1287,R531,Chicken Biryani,Healthy Quinoa Salad,0,3,Balanced,Veg,Non-Veg,9.1,8,210.0,584.0,3.9,0,0
ORD10229,U1236,R526,Paneer Butter Masala,Miso Soup,1,0,Junk,Vegan,Non-Veg,0.9,10,82.0,566.0,3.1,0,0
ORD10230,U1466,R536,Sushi Platter,Mint Raita,1,3,Balanced,Vegan,Non-Veg,8.8,8,145.0,640.0,3.9,1,0
ORD10231,U1027,R509,Beef Burger,Miso Soup,0,3,Healthy,Non-Veg,Vegan,12.7,21,243.0,1500.0,3.1,0,1
ORD10232,U1015,R548,Beef Burger,Healthy Quinoa Salad,0,3,Balanced,Non-Veg,Veg,11.0,14,93.0,1200.0,3.6,0,1
ORD10233,U1363,R550,Beef Burger,Chocolate Brownie,1,1,Balanced,Non-Veg,Non-Veg,2.4,8,57.0,1466.0,4.2,0,0
ORD10234,U1017,R508,Beef Burger,Garlic Bread,1,3,Junk,Non-Veg,Non-Veg,9.1,10,138.0,1086.0,3.6,1,0
ORD10235,U1345,R519,Beef Burger,Garlic Bread,0,1,Balanced,Veg,Veg,,20,109.0,698.0,4.4,0,0
ORD10236,U1177,R503,Sushi Platter,French Fries,1,4,Balanced,Veg,Vegan,,22,57.0,676.0,4.6,1,0
ORD10237,U1165,R537,Sushi Platter,Filter Coffee,0,0,Junk,Veg,Non-Veg,12.9,12,224.0,810.0,3.8,0,0
ORD10238,U1485,R511,Masala Dosa,French Fries,1,4,Healthy,Veg,Vegan,13.6,21,248.0,713.0,,1,1
ORD10239,U1206,R531,Pasta Alfredo,Green Tea,1,3,Healthy,Non-Veg,Non-Veg,12.8,12,151.0,1268.0,3.2,0,1
ORD10240,U1255,R519,Margherita Pizza,Mint Raita,1,2,Healthy,Veg,Non-Veg,12.5,10,198.0,778.0,,1,0
ORD10241,U1135,R519,Oatmeal Bowl,Miso Soup,1,2,Balanced,Veg,Veg,11.3,20,218.0,549.0,4.7,0,0
ORD10242,U1496,R535,Beef Burger,Filter Coffee,1,4,Junk,Veg,Veg,9.7,21,181.0,1196.0,3.6,0,0
ORD10243,U1435,R517,Chicken Biryani,Healthy Quinoa Salad,1,3,Healthy,Non-Veg,Vegan,10.3,2,30.0,1303.0,3.6,1,0
ORD10244,U1229,R509,Oatmeal Bowl,Green Tea,0,3,Healthy,Vegan,Non-Veg,12.2,15,56.0,718.0,3.6,0,0
ORD10245,U1457,R528,Sushi Platter,Healthy Quinoa Salad,0,3,Healthy,Non-Veg,Vegan,10.1,1,36.0,1052.0,4.6,0,0
ORD10246,U1148,R506,Chicken Biryani,Garlic Bread,0,7,,Vegan,Veg,5.3,0,22.0,229.0,4.7,1,0
ORD10247,U1030,R505,Chicken Biryani,Garlic Bread,1,6,Junk,Vegan,Veg,6.0,9,90.0,865.0,3.7,0,0
ORD10248,U1381,R541,Chicken Biryani,French Fries,0,2,Healthy,Veg,Veg,13.5,20,110.0,211.0,4.2,0,0
ORD10249,U1208,R526,Masala Dosa,Mint Raita,1,0,Balanced,Veg,Veg,0.7,13,75.0,189.0,3.3,0,0
ORD10250,U1105,R528,Sushi Platter,Filter Coffee,1,3,Balanced,Veg,Veg,10.6,2,35.0,977.0,3.9,0,0
ORD10251,U1078,R509,Chicken Biryani,Extra Chutney,0,4,Junk,Non-Veg,Vegan,14.3,8,142.0,560.0,5.0,1,0
ORD10252,U1378,R546,Beef Burger,Green Tea,1,1,Healthy,Non-Veg,Vegan,10.7,13,83.0,1152.0,3.3,0,1
ORD10253,U1118,R542,Paneer Butter Masala,Green Tea,1,1,Healthy,Veg,Veg,14.9,21,203.0,1360.0,4.9,0,1
ORD10254,U1405,R544,Chicken Biryani,French Fries,1,6,Balanced,Non-Veg,Non-Veg,10.5,21,22.0,338.0,4.6,0,0
ORD10255,U1177,R544,Masala Dosa,Garlic Bread,1,8,Junk,Non-Veg,Non-Veg,1.0,13,214.0,1128.0,4.9,0,0
ORD10256,U1254,R510,Oatmeal Bowl,French Fries,1,1,Balanced,Vegan,Non-Veg,12.5,10,240.0,845.0,3.4,1,0
ORD10257,U1017,R516,Sushi Platter,Miso Soup,1,2,Junk,Non-Veg,Non-Veg,4.6,21,185.0,301.0,3.4,1,0
ORD10258,U1483,R538,Pasta Alfredo,Filter Coffee,0,4,Junk,Vegan,Non-Veg,7.0,7,189.0,1030.0,3.0,0,0
ORD10259,U1030,R515,Masala Dosa,Mint Raita,1,4,Junk,Veg,Veg,5.0,15,235.0,973.0,4.4,0,1
ORD10260,U1115,R512,Chicken Biryani,Chocolate Brownie,1,4,Balanced,Non-Veg,Vegan,4.4,1,68.0,846.0,4.3,1,1
ORD10261,U1172,R508,Sushi Platter,Butter Naan,0,2,Junk,Vegan,Veg,,1,249.0,1401.0,3.4,0,0
ORD10262,U1426,R504,Paneer Butter Masala,Butter Naan,1,5,Balanced,Non-Veg,Non-Veg,6.0,7,198.0,853.0,,0,0
ORD10263,U1248,R517,Chicken Biryani,French Fries,0,5,Balanced,Vegan,Non-Veg,9.7,0,187.0,1487.0,3.6,0,0
ORD10264,U1475,R503,Masala Dosa,Miso Soup,1,2,Healthy,Vegan,Vegan,12.3,21,103.0,837.0,3.3,0,0
ORD10265,U1315,R545,Margherita Pizza,Filter Coffee,0,2,Balanced,Non-Veg,Veg,4.8,7,146.0,306.0,3.8,1,0
ORD10266,U1407,R530,Beef Burger,Extra Chutney,1,6,,Veg,Vegan,3.6,19,170.0,785.0,3.2,0,0
ORD10267,U1308,R533,Pasta Alfredo,Butter Naan,1,7,,Vegan,Non-Veg,10.2,21,163.0,396.0,3.5,1,1
ORD10268,U1225,R506,Oatmeal Bowl,Filter Coffee,1,2,Healthy,Veg,Non-Veg,10.2,15,182.0,956.0,,0,0
ORD10269,U1082,R512,Masala Dosa,Mint Raita,1,3,Healthy,Non-Veg,Vegan,13.6,9,39.0,1086.0,4.7,0,0
ORD10270,U1362,R522,Sushi Platter,Healthy Quinoa Salad,0,2,Junk,Non-Veg,Non-Veg,0.7,23,102.0,782.0,4.6,1,0
ORD10271,U1205,R500,Pasta Alfredo,Miso Soup,1,6,Junk,Veg,Veg,12.9,9,120.0,282.0,3.9,1,1
ORD10272,U1349,R527,Pasta Alfredo,Garlic Bread,0,1,Healthy,Non-Veg,Non-Veg,8.1,10,80.0,783.0,4.4,1,1
ORD10273,U1305,R548,Pasta Alfredo,Filter Coffee,1,4,Junk,Vegan,Non-Veg,9.5,8,60.0,260.0,4.1,0,0
ORD10274,U1220,R538,Chicken Biryani,Mint Raita,1,1,Healthy,Veg,Veg,1.8,13,52.0,1071.0,3.7,1,1
ORD10275,U1148,R550,Beef Burger,Extra Chutney,1,1,Junk,Non-Veg,Non-Veg,6.8,1,104.0,1217.0,4.5,0,0
ORD10276,U1017,R534,Chicken Biryani,Chocolate Brownie,1,3,Balanced,Non-Veg,Vegan,3.8,1,133.0,1449.0,4.4,0,0
ORD10277,U1184,R548,Sushi Platter,Garlic Bread,1,4,Junk,Veg,Vegan,4.2,7,34.0,351.0,4.2,0,0
ORD10278,U1272,R519,Chicken Biryani,Chocolate Brownie,1,5,Junk,Vegan,Non-Veg,7.8,22,238.0,869.0,4.2,0,0
ORD10279,U1310,R527,Margherita Pizza,Extra Chutney,1,2,Balanced,Veg,Veg,12.3,7,196.0,916.0,4.4,1,0
ORD10280,U1189,R507,Beef Burger,Mint Raita,1,4,Healthy,Non-Veg,Veg,11.3,7,188.0,1395.0,3.8,0,1
ORD10281,U1193,R537,Beef Burger,Butter Naan,0,3,Junk,Non-Veg,Vegan,9.1,0,60.0,997.0,4.7,0,0
ORD10282,U1306,R548,Sushi Platter,Chocolate Brownie,0,3,Junk,Veg,Non-Veg,8.3,7,159.0,346.0,3.3,0,0
ORD10283,U1490,R521,Oatmeal Bowl,Garlic Bread,0,1,Balanced,Vegan,Veg,6.7,19,142.0,739.0,4.8,0,0
ORD10284,U1110,R549,Margherita Pizza,French Fries,1,4,Balanced,Vegan,Veg,14.6,8,246.0,1034.0,3.7,0,0
ORD10285,U1032,R548,Masala Dosa,Green Tea,0,1,Balanced,Vegan,Vegan,8.6,13,192.0,1095.0,3.3,0,0
ORD10286,U1444,R517,Chicken Biryani,Filter Coffee,1,4,Balanced,Veg,Vegan,4.2,2,152.0,1315.0,4.2,0,0
ORD10287,U1190,R533,Paneer Butter Masala,Butter Naan,0,1,Healthy,Vegan,Veg,3.8,22,216.0,394.0,3.8,0,0
ORD10288,U1419,R545,Chicken Biryani,Chocolate Brownie,0,1,Junk,Vegan,Vegan,9.4,2,56.0,1435.0,,1,0
ORD10289,U1216,R502,Pasta Alfredo,Healthy Quinoa Salad,1,2,Junk,Vegan,Veg,8.1,21,23.0,230.0,3.9,0,0
ORD10290,U1129,R534,Chicken Biryani,Filter Coffee,1,0,Junk,Vegan,Non-Veg,0.6,8,179.0,1478.0,4.3,0,0
ORD10291,U1158,R512,Masala Dosa,French Fries,0,1,Junk,Non-Veg,Vegan,12.5,14,43.0,1308.0,3.6,1,0
ORD10292,U1193,R538,Chicken Biryani,Extra Chutney,1,2,Healthy,Veg,Vegan,10.7,9,47.0,1041.0,3.4,0,0
ORD10293,U1094,R515,Margherita Pizza,Green Tea,0,2,Junk,Veg,Non-Veg,10.1,2,191.0,1142.0,3.8,1,0
ORD10294,U1316,R542,Margherita Pizza,Mint Raita,1,0,,Vegan,Veg,1.5,0,82.0,248.0,4.2,0,0
ORD10295,U1216,R543,Beef Burger,French Fries,1,3,Healthy,Veg,Veg,5.7,14,165.0,206.0,4.3,1,0
ORD10296,U1426,R548,Sushi Platter,French Fries,0,3,Balanced,Veg,Vegan,14.1,12,231.0,287.0,,0,0
ORD10297,U1467,R537,Oatmeal Bowl,Extra Chutney,1,3,Balanced,Non-Veg,Veg,13.0,19,93.0,268.0,5.0,0,1
ORD10298,U1275,R541,Paneer Butter Masala,Miso Soup,1,1,Junk,Veg,Veg,4.6,0,70.0,889.0,,0,0
ORD10299,U1052,R503,Pasta Alfredo,Extra Chutney,1,1,,Non-Veg,Non-Veg,2.8,1,45.0,441.0,4.9,0,0
ORD10300,U1229,R517,Chicken Biryani,Miso Soup,0,6,Balanced,Veg,Non-Veg,7.0,2,50.0,1311.0,3.2,1,0
ORD10301,U1093,R523,Chicken Biryani,Miso Soup,0,0,,Non-Veg,Non-Veg,5.7,9,34.0,752.0,3.1,0,1
ORD10302,U1399,R536,Masala Dosa,Butter Naan,1,2,Balanced,Non-Veg,Vegan,10.4,7,40.0,1089.0,3.6,0,0
ORD10303,U1363,R533,Sushi Platter,Butter Naan,0,4,Healthy,Veg,Non-Veg,14.5,7,119.0,1031.0,3.3,0,0
ORD10304,U1241,R516,Margherita Pizza,Garlic Bread,1,5,Junk,Non-Veg,Non-Veg,5.8,22,94.0,582.0,,1,0
ORD10305,U1103,R545,Paneer Butter Masala,Chocolate Brownie,1,3,Junk,Non-Veg,Veg,1.4,13,183.0,478.0,4.0,1,0
ORD10306,U1469,R540,Beef Burger,Chocolate Brownie,1,2,Healthy,Veg,Non-Veg,13.5,9,220.0,612.0,4.2,0,0
ORD10307,U1009,R538,Margherita Pizza,Mint Raita,0,2,Balanced,Non-Veg,Vegan,1.1,19,200.0,1225.0,4.5,0,1
ORD10308,U1072,R519,Pasta Alfredo,Chocolate Brownie,0,4,Balanced,Non-Veg,Non-Veg,14.3,1,142.0,941.0,4.9,0,0
ORD10309,U1027,R506,Sushi Platter,Butter Naan,1,4,Junk,Non-Veg,Vegan,10.1,10,44.0,492.0,4.8,0,0
ORD10310,U1376,R501,Pasta Alfredo,Garlic Bread,0,1,Junk,Non-Veg,Veg,14.2,22,183.0,1254.0,3.2,0,0
ORD10311,U1215,R547,Oatmeal Bowl,Garlic Bread,0,5,Junk,Non-Veg,Veg,3.4,20,103.0,224.0,3.7,0,0
ORD10312,U1481,R545,Beef Burger,Miso Soup,0,1,Balanced,Vegan,Non-Veg,1.1,2,40.0,1094.0,3.5,1,1
ORD10313,U1327,R531,Oatmeal Bowl,Extra Chutney,1,4,Balanced,Non-Veg,Veg,7.6,13,214.0,743.0,3.4,1,0
ORD10314,U1339,R507,Masala Dosa,Mint Raita,1,2,Junk,Non-Veg,Non-Veg,7.0,9,98.0,1137.0,4.1,0,0
ORD10315,U1425,R547,Pasta Alfredo,Miso Soup,0,5,Healthy,Non-Veg,Veg,5.3,23,70.0,1402.0,4.1,0,0
ORD10316,U1069,R523,Masala Dosa,Extra Chutney,0,2,,Non-Veg,Vegan,14.4,12,220.0,1163.0,3.5,1,0
ORD10317,U1358,R504,Chicken Biryani,Chocolate Brownie,0,6,Junk,Veg,Veg,12.4,20,227.0,747.0,4.4,0,0
ORD10318,U1374,R521,Oatmeal Bowl,Miso Soup,1,2,Healthy,Vegan,Non-Veg,10.1,23,98.0,354.0,4.5,0,0
ORD10319,U1424,R532,Sushi Platter,Filter Coffee,1,1,Balanced,Veg,Non-Veg,2.9,20,102.0,1239.0,3.0,1,0
ORD10320,U1429,R534,Pasta Alfredo,Chocolate Brownie,1,3,Healthy,Vegan,Non-Veg,11.1,0,153.0,772.0,,0,1
ORD10321,U1034,R543,Paneer Butter Masala,Extra Chutney,1,4,Healthy,Non-Veg,Vegan,11.0,1,189.0,252.0,4.8,0,0
ORD10322,U1418,R504,Beef Burger,Mint Raita,1,3,Balanced,Non-Veg,Veg,6.7,9,35.0,1121.0,4.0,0,1
ORD10323,U1043,R501,Margherita Pizza,Extra Chutney,1,5,Junk,Vegan,Non-Veg,13.9,2,156.0,544.0,3.7,0,0
ORD10324,U1475,R550,Sushi Platter,Miso Soup,1,4,Healthy,Vegan,Vegan,2.9,0,239.0,216.0,3.5,0,0
ORD10325,U1123,R524,Sushi Platter,Miso Soup,0,3,Junk,Veg,Vegan,4.4,9,80.0,1369.0,3.5,0,0
ORD10326,U1333,R520,Masala Dosa,French Fries,0,1,Balanced,Vegan,Vegan,1.4,8,229.0,802.0,3.2,0,1
ORD10327,U1205,R548,Oatmeal Bowl,Mint Raita,0,3,Healthy,Non-Veg,Veg,12.0,20,239.0,529.0,,1,0
ORD10328,U1185,R502,Pasta Alfredo,Healthy Quinoa Salad,0,1,Healthy,Veg,Veg,9.5,13,82.0,1117.0,3.2,0,0
ORD10329,U1002,R530,Pasta Alfredo,Chocolate Brownie,1,1,Healthy,Vegan,Veg,5.1,9,193.0,1346.0,3.6,0,0
ORD10330,U1195,R513,Chicken Biryani,Garlic Bread,1,4,Healthy,Vegan,Vegan,2.9,8,75.0,150.0,3.1,0,0
ORD10331,U1146,R532,Chicken Biryani,Mint Raita,0,3,Healthy,Veg,Veg,1.1,0,190.0,1079.0,4.6,0,1
ORD10332,U1127,R526,Beef Burger,Garlic Bread,1,3,Balanced,Vegan,Non-Veg,2.9,22,203.0,1185.0,3.1,1,0
ORD10333,U1406,R521,Masala Dosa,Mint Raita,1,2,Healthy,Non-Veg,Vegan,7.1,0,77.0,433.0,3.6,0,1
ORD10334,U1286,R514,Sushi Platter,Mint Raita,0,6,Balanced,Veg,Veg,4.1,15,185.0,811.0,4.1,0,1
ORD10335,U1349,R550,Pasta Alfredo,Extra Chutney,0,3,Junk,Vegan,Vegan,4.3,0,207.0,271.0,3.8,0,0
ORD10336,U1283,R530,Paneer Butter Masala,Mint Raita,1,1,Balanced,Non-Veg,Vegan,13.2,10,102.0,1158.0,3.6,0,0
ORD10337,U1225,R550,Masala Dosa,French Fries,1,4,Healthy,Vegan,Veg,8.0,9,59.0,1294.0,3.6,0,0
ORD10338,U1036,R517,Beef Burger,Healthy Quinoa Salad,0,0,Junk,Veg,Vegan,11.1,21,41.0,296.0,,0,0
ORD10339,U1414,R509,Beef Burger,Miso Soup,0,5,Balanced,Vegan,Veg,1.0,23,152.0,1252.0,4.9,0,0
ORD10340,U1334,R511,Masala Dosa,Green Tea,1,5,Balanced,Vegan,Veg,5.8,8,245.0,1192.0,3.7,1,0
ORD10341,U1249,R512,Beef Burger,Garlic Bread,0,1,Balanced,Vegan,Veg,7.4,23,209.0,618.0,3.1,1,0
ORD10342,U1032,R525,Masala Dosa,Miso Soup,1,1,Healthy,Non-Veg,Vegan,3.2,7,120.0,1082.0,3.1,1,0
ORD10343,U1080,R529,Margherita Pizza,Green Tea,1,2,,Non-Veg,Vegan,2.2,15,143.0,150.0,4.5,1,1
ORD10344,U1199,R547,Masala Dosa,Healthy Quinoa Salad,0,4,Balanced,Vegan,Veg,,21,84.0,1408.0,4.1,1,0
ORD10345,U1424,R542,Oatmeal Bowl,Healthy Quinoa Salad,1,3,Balanced,Vegan,Vegan,14.1,20,58.0,893.0,4.6,1,0
ORD10346,U1313,R534,Masala Dosa,Garlic Bread,1,4,Junk,Veg,Veg,1.6,20,131.0,987.0,4.4,0,0
ORD10347,U1459,R517,Beef Burger,Garlic Bread,0,4,Healthy,Vegan,Non-Veg,5.6,15,127.0,1047.0,4.8,0,0
ORD10348,U1253,R514,Pasta Alfredo,Healthy Quinoa Salad,1,3,Healthy,Veg,Vegan,14.4,12,140.0,908.0,4.8,1,0
ORD10349,U1256,R540,Oatmeal Bowl,Green Tea,1,1,Junk,Non-Veg,Vegan,1.7,15,239.0,1307.0,4.6,0,0
ORD10350,U1074,R519,Beef Burger,Mint Raita,1,3,Balanced,Vegan,Non-Veg,9.8,12,159.0,973.0,4.0,0,0
ORD10351,U1058,R544,Chicken Biryani,Chocolate Brownie,0,2,Balanced,Veg,Non-Veg,14.6,8,159.0,1375.0,3.6,0,0
ORD10352,U1071,R516,Chicken Biryani,Filter Coffee,1,3,Junk,Non-Veg,Non-Veg,14.7,22,49.0,936.0,4.0,0,0
ORD10353,U1451,R536,Pasta Alfredo,Miso Soup,1,4,Balanced,Veg,Veg,7.3,7,249.0,381.0,4.0,0,0
ORD10354,U1265,R543,Pasta Alfredo,Extra Chutney,0,4,Balanced,Non-Veg,Veg,2.9,22,198.0,1383.0,4.2,0,0
ORD10355,U1117,R535,Oatmeal Bowl,Miso Soup,0,4,Junk,Vegan,Non-Veg,3.4,1,222.0,1070.0,3.4,0,0
ORD10356,U1439,R530,Margherita Pizza,Extra Chutney,0,0,Junk,Veg,Veg,13.4,10,115.0,1094.0,4.3,1,0
ORD10357,U1355,R531,Pasta Alfredo,Green Tea,1,0,Junk,Vegan,Vegan,13.7,8,135.0,1480.0,3.9,1,0
ORD10358,U1335,R518,Chicken Biryani,Extra Chutney,0,7,Balanced,Veg,Non-Veg,9.3,2,140.0,252.0,4.2,1,0
ORD10359,U1334,R515,Masala Dosa,Garlic Bread,0,3,Junk,Non-Veg,Vegan,11.6,13,65.0,729.0,3.5,1,0
ORD10360,U1273,R547,Beef Burger,Chocolate Brownie,1,4,Balanced,Veg,Veg,11.2,13,179.0,473.0,3.9,0,0
ORD10361,U1071,R503,Chicken Biryani,Chocolate Brownie,0,4,Healthy,Veg,Non-Veg,10.1,15,228.0,1001.0,3.4,0,0
ORD10362,U1251,R548,Chicken Biryani,Garlic Bread,0,3,Healthy,Vegan,Veg,12.5,22,58.0,1239.0,4.8,0,0
ORD10363,U1423,R526,Margherita Pizza,French Fries,0,5,Junk,Vegan,Vegan,10.4,15,40.0,1455.0,4.0,1,0
ORD10364,U1345,R548,Oatmeal Bowl,Green Tea,0,1,Balanced,Vegan,Veg,8.2,14,190.0,764.0,,0,0
ORD10365,U1245,R548,Oatmeal Bowl,French Fries,0,4,Balanced,Non-Veg,Vegan,3.9,21,83.0,1211.0,3.1,1,0
ORD10366,U1192,R502,Sushi Platter,French Fries,1,1,Balanced,Vegan,Veg,11.3,23,163.0,1388.0,4.4,0,0
ORD10367,U1126,R528,Margherita Pizza,Miso Soup,0,4,Junk,Veg,Vegan,7.4,15,180.0,1072.0,3.4,1,1
ORD10368,U1125,R533,Masala Dosa,Healthy Quinoa Salad,0,4,,Non-Veg,Veg,4.8,23,94.0,478.0,5.0,0,0
ORD10369,U1204,R549,Oatmeal Bowl,Miso Soup,1,1,,Vegan,Non-Veg,12.1,12,207.0,971.0,4.1,1,0
ORD10370,U1283,R522,Beef Burger,Healthy Quinoa Salad,1,2,Balanced,Veg,Non-Veg,10.6,0,146.0,1459.0,3.6,0,0
ORD10371,U1306,R550,Pasta Alfredo,Filter Coffee,1,3,Healthy,Veg,Veg,14.1,19,220.0,1483.0,4.3,0,1
ORD10372,U1163,R542,Margherita Pizza,Extra Chutney,1,2,Balanced,Non-Veg,Vegan,2.9,2,196.0,1017.0,3.6,0,0
ORD10373,U1004,R547,Pasta Alfredo,Healthy Quinoa Salad,0,4,Healthy,Veg,Veg,9.9,1,220.0,1347.0,4.6,1,1
ORD10374,U1184,R533,Chicken Biryani,Garlic Bread,1,2,Balanced,Vegan,Non-Veg,4.0,23,25.0,420.0,3.6,0,1
ORD10375,U1355,R532,Beef Burger,Miso Soup,1,8,Balanced,Veg,Vegan,13.6,7,76.0,482.0,5.0,1,0
ORD10376,U1498,R510,Beef Burger,Green Tea,0,4,Balanced,Vegan,Veg,246.77960727200352,1,41.0,1436.0,4.2,1,0
ORD10377,U1436,R518,Chicken Biryani,Extra Chutney,1,4,Healthy,Vegan,Veg,10.0,19,122.0,333.0,4.7,1,1
ORD10378,U1114,R512,Margherita Pizza,Filter Coffee,0,1,Balanced,Non-Veg,Vegan,12.0,15,225.0,408.0,3.1,0,0
ORD10379,U1370,R542,Chicken Biryani,Healthy Quinoa Salad,1,3,Junk,Veg,Veg,5.6,12,128.0,718.0,3.7,0,0
ORD10380,U1407,R531,Pasta Alfredo,Filter Coffee,0,3,Balanced,Non-Veg,Non-Veg,14.3,0,215.0,946.0,4.5,0,0
ORD10381,U1088,R522,Sushi Platter,Green Tea,1,3,Healthy,Non-Veg,Non-Veg,12.8,7,95.0,965.0,4.3,1,0
ORD10382,U1207,R542,Beef Burger,French Fries,1,7,Healthy,Non-Veg,Vegan,4.8,8,98.0,544.0,3.4,1,0
ORD10383,U1389,R522,Paneer Butter Masala,Chocolate Brownie,1,3,Junk,Vegan,Veg,0.6,21,226.0,1393.0,3.7,1,0
ORD10384,U1182,R510,Paneer Butter Masala,Green Tea,0,2,Junk,Vegan,Veg,4.8,14,118.0,1385.0,3.5,0,0
ORD10385,U1108,R516,Pasta Alfredo,Butter Naan,1,1,Junk,Vegan,Non-Veg,4.6,7,202.0,679.0,4.2,0,1
ORD10386,U1315,R519,Masala Dosa,Green Tea,1,3,Healthy,Vegan,Vegan,13.4,12,74.0,736.0,3.7,1,0
